web-scraper-order,web-scraper-start-url,address,monthly_rent,unit_type,link-href,images-src
1680717737-2200,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"Third at Bankside | 2401 3rd Ave, Bronx, NY","$2,832+ Studio","$2,966+ 1 bd$4,232+ 2 bds",https://www.zillow.com/b/third-at-bankside-bronx-ny-97T6xw/,https://photos.zillowstatic.com/fp/a985b4d2a0bdfdbb1862c4e8ece1cc9a-cc_ft_960.jpg
1680717737-2201,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"Third at Bankside | 2401 3rd Ave, Bronx, NY","$2,832+ Studio","$2,966+ 1 bd$4,232+ 2 bds",https://www.zillow.com/b/third-at-bankside-bronx-ny-97T6xw/,https://photos.zillowstatic.com/fp/82344684d0e9091b3316f356802f1fc2-cc_ft_960.jpg
1680717737-2202,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"Third at Bankside | 2401 3rd Ave, Bronx, NY","$2,832+ Studio","$2,966+ 1 bd$4,232+ 2 bds",https://www.zillow.com/b/third-at-bankside-bronx-ny-97T6xw/,https://photos.zillowstatic.com/fp/88c64894487b427176e86e5538e4f372-cc_ft_960.jpg
1680717737-2203,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"Third at Bankside | 2401 3rd Ave, Bronx, NY","$2,832+ Studio","$2,966+ 1 bd$4,232+ 2 bds",https://www.zillow.com/b/third-at-bankside-bronx-ny-97T6xw/,https://photos.zillowstatic.com/fp/0c1b224a275cb5d9181468dc0f6385b6-cc_ft_960.jpg
1680717739-2204,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"363 Bond Street | 363 Bond St, Brooklyn, NY","$3,665+ 1 bd",,https://www.zillow.com/b/363-bond-street-brooklyn-ny-3DTS/,https://photos.zillowstatic.com/fp/29dab2915372cb8353cc415483ce18b3-cc_ft_960.jpg
1680717739-2205,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"363 Bond Street | 363 Bond St, Brooklyn, NY","$3,665+ 1 bd",,https://www.zillow.com/b/363-bond-street-brooklyn-ny-3DTS/,https://photos.zillowstatic.com/fp/9cec9b44695c2d08bb608fe134c35c07-cc_ft_960.jpg
1680717739-2206,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"363 Bond Street | 363 Bond St, Brooklyn, NY","$3,665+ 1 bd",,https://www.zillow.com/b/363-bond-street-brooklyn-ny-3DTS/,https://photos.zillowstatic.com/fp/d28beb24842292733b4fe3fefb8f5756-cc_ft_960.jpg
1680717739-2207,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"363 Bond Street | 363 Bond St, Brooklyn, NY","$3,665+ 1 bd",,https://www.zillow.com/b/363-bond-street-brooklyn-ny-3DTS/,https://photos.zillowstatic.com/fp/26cc5a6529c25ccaad93a4d3d35973d3-cc_ft_960.jpg
1680717739-2208,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"363 Bond Street | 363 Bond St, Brooklyn, NY","$3,665+ 1 bd",,https://www.zillow.com/b/363-bond-street-brooklyn-ny-3DTS/,https://photos.zillowstatic.com/fp/5d41f33693b6a125754f429c7925b716-cc_ft_960.jpg
1680717742-2209,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"The Brooklyner | 111 Lawrence St, Brooklyn, NY","$2,916+ Studio","$3,561+ 1 bd$5,185+ 2 bds",https://www.zillow.com/b/the-brooklyner-brooklyn-ny-5XrT9T/,https://photos.zillowstatic.com/fp/8a441d09513b76201c9b9c6196016b03-cc_ft_960.jpg
1680717742-2210,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"The Brooklyner | 111 Lawrence St, Brooklyn, NY","$2,916+ Studio","$3,561+ 1 bd$5,185+ 2 bds",https://www.zillow.com/b/the-brooklyner-brooklyn-ny-5XrT9T/,https://photos.zillowstatic.com/fp/a42cc03fc9a6255c06660d6101e72042-cc_ft_960.jpg
1680717742-2211,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"The Brooklyner | 111 Lawrence St, Brooklyn, NY","$2,916+ Studio","$3,561+ 1 bd$5,185+ 2 bds",https://www.zillow.com/b/the-brooklyner-brooklyn-ny-5XrT9T/,https://photos.zillowstatic.com/fp/26dc5f13db15da76e1cf4e4f2c92369b-cc_ft_960.jpg
1680717742-2212,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"The Brooklyner | 111 Lawrence St, Brooklyn, NY","$2,916+ Studio","$3,561+ 1 bd$5,185+ 2 bds",https://www.zillow.com/b/the-brooklyner-brooklyn-ny-5XrT9T/,https://photos.zillowstatic.com/fp/cfe6dab86e4031f398b40463077bebdc-cc_ft_960.jpg
1680717742-2213,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"The Brooklyner | 111 Lawrence St, Brooklyn, NY","$2,916+ Studio","$3,561+ 1 bd$5,185+ 2 bds",https://www.zillow.com/b/the-brooklyner-brooklyn-ny-5XrT9T/,https://photos.zillowstatic.com/fp/d84ba89f6ccfddfd46a42ec187f539cd-cc_ft_960.jpg
1680717745-2214,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"180 Montague | 180 Montague St, Brooklyn, NY","$3,231+ Studio","$3,761+ 1 bd$6,349+ 2 bds",https://www.zillow.com/b/180-montague-brooklyn-ny-5XyZr5/,https://photos.zillowstatic.com/fp/2d6f02db58a86f99b38468a3034fd172-cc_ft_960.jpg
1680717745-2215,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"180 Montague | 180 Montague St, Brooklyn, NY","$3,231+ Studio","$3,761+ 1 bd$6,349+ 2 bds",https://www.zillow.com/b/180-montague-brooklyn-ny-5XyZr5/,https://photos.zillowstatic.com/fp/996168a955f8ebdd179ee67ab288cc1a-cc_ft_960.jpg
1680717745-2216,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"180 Montague | 180 Montague St, Brooklyn, NY","$3,231+ Studio","$3,761+ 1 bd$6,349+ 2 bds",https://www.zillow.com/b/180-montague-brooklyn-ny-5XyZr5/,https://photos.zillowstatic.com/fp/ffd64c030707b09dfa39f6e377a6ffa7-cc_ft_960.jpg
1680717745-2217,https://www.zillow.com/new-york-ny/rentals/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A41.07783013040937%2C%22east%22%3A-72.93323324609378%2C%22south%22%3A40.315693212094246%2C%22west%22%3A-75.02612875390628%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%7D,"180 Montague | 180 Montague St, Brooklyn, NY","$3,231+ Studio","$3,761+ 1 bd$6,349+ 2 bds",https://www.zillow.com/b/180-montague-brooklyn-ny-5XyZr5/,https://photos.zillowstatic.com/fp/7b44d477002b7c59354e5bce1282b452-cc_ft_960.jpg
